Adhyaaya # अध्यायः,Paada # पादः,Sutra_num सू. सं.,Sutra_krama सू. क्र. सं,Akaaraadi_krama अकारादि क्र. सं,Kaumudi_krama कौमुदी क्र. सं,Sutra_id पूर्ण सू. सं.,Sutra_type सूत्रलक्षणम्‌,Term संज्ञा,Metarule परिभाषा,Special_case अतिदेशः,Influence अधिकारः,Commentary व्याख्यानम्‌,Sutra_text सूत्रम्‌,PadacCheda पद्च्छेदः,SamasacCheda समासच्छेदः,Anuvrtti pada sutra # अनुवृत्ति-पदम् सूत्र-सङ्ख्या,PadacCheda_notes
6,2,192,62192,2233,3926,6.2.192,,,,,,6.2.192,नेरनिधाने |,नेः ५/१ अनिधाने ७/१,नेः ५/१ अनिधाने ७/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62177: उपसर्गात्,
6,2,193,62193,2471,3927,6.2.193,,,,,,6.2.193,प्रतेरंश्वादयस्तत्पुरुषे |,प्रतेः ५/१ अंश्वादयः १/३ तत्पुरुषे ७/१,प्रतेः ५/१ अंशु-आदयः १/३ तत्पुरुषे ७/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62177: उपसर्गात्,
6,2,194,62194,801,3928,6.2.194,,,,,,6.2.194,उपाद् द्व्यजजिनमगौरादयः |,उपात् ५/१ द्‍व्यजजिनम् १/१ अगौरादयः १/३,उपात् ५/१ द्वि-अच्-अजिन १/१ अगौर-आदयः १/३,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62177: उपसर्गात् | 62193: तत्पुरुषे,
6,2,195,62195,3799,3929,6.2.195,,,,,,6.2.195,सोरवक्षेपणे |,सोः ५/१ अवक्षेपणे ७/१,सोः ५/१ अवक्षेपणे ७/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62177: उपसर्गात् | 62193: तत्पुरुषे,
6,2,196,62196,3251,3930,6.2.196,,,,,,6.2.196,विभाषोत्पुच्छे |,विभाषा १/१ उत्पुच्छे ७/१,विभाषा १/१ उत्पुच्छे ७/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62193: तत्पुरुषे,
6,2,197,62197,1963,3931,6.2.197,,,,,,6.2.197,द्वित्रिभ्यां पाद्दन्मूर्धसु बहुव्रीहौ |,द्वित्रिभ्याम् ५/२ पाद्दन्मूर्धसु ७/३ बहुव्रीहौ ७/१,द्वि-त्रिभ्याम् ५/२ पाद्-दत्-मूर्धसु ७/३ बहुव्रीहौ ७/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62196: विभाषा,
6,2,198,62198,3573,3932,6.2.198,,,,,,6.2.198,सक्थं चाक्रान्तात्‌ |,सक्थम् १/१ च ०/० अक्रान्तात् ५/१,सक्थम् १/१ च ०/० अक्रान्तात् ५/१,62064: उदात्तः | 62111: उत्तरपद | 62143: अन्तः | 62196: विभाषा | 62197: बहुव्रीहौ,
6,2,199,62199,2304,3933,6.2.199,,,,,,6.2.199,परादिश्छन्दसि बहुलम् |,परादिः १/१ छन्दसि ७/१ बहुलम् १/१,पर-आदिः १/१ छन्दसि ७/१ बहुलम् १/१,62064: उदात्तः | 62111: उत्तरपद | 62198: सक्थम्,
6,3,1,63001,368,958,6.3.1,,,,,,6.3.1,अलुगुत्तरपदे |,अलुक् १/१ उत्तरपदे ७/१,अलुक् १/१ उत्तरपदे ७/१,na,
6,3,2,63002,2264,959,6.3.2,,,,,,6.3.2,पञ्चम्याः स्तोकादिभ्यः |,पञ्चम्याः ६/१ स्तोकादिभ्यः ५/३,पञ्चम्याः ६/१ स्तोक-आदिभ्यः ५/३,63001: अलुगुत्तरपदे,
6,3,3,63003,931,960,6.3.3,,,,,,6.3.3,ओजःसहोऽम्भस्तमसः तृतीयायाः |,ओजःसहोम्भस्तमसः ५/१ तृतीयायाः ६/१,ओजः-सहः-अम्भः-तमसः ५/१ तृतीयायाः ६/१,63001: अलुगुत्तरपदे,
6,3,4,63004,2735,961,6.3.4,,,,,,6.3.4,मनसः संज्ञायाम् |,मनसः ५/१ संज्ञायाम् ७/१,मनसः ५/१ संज्ञायाम् ७/१,63001: अलुगुत्तरपदे | 63003: तृतीयायाः,
6,3,5,63005,489,962,6.3.5,,,,,,6.3.5,आज्ञायिनि च |,आज्ञायिनि ७/१ च ०/०,आज्ञायिनि ७/१ च ०/०,63001: अलुगुत्तरपदे | 63003: तृतीयायाः | 63004: मनसः,
6,3,6,63006,509,963,6.3.6,,,,,,6.3.6,आत्मनश्च पूरणे |,आत्मनः ५/१ च ०/० पूरणे ७/१,आत्मनः ५/१ च ०/० पूरणे ७/१,63001: अलुगुत्तरपदे | 63003: तृतीयायाः,
6,3,7,63007,3312,964,6.3.7,,,,,,6.3.7,वैयाकरणाख्यायां चतुर्थ्याः |,वैयाकरणाख्यायाम् ७/१ चतुर्थ्याः ६/१,वैयाकरणाख्यायाम् ७/१ चतुर्थ्याः ६/१,63001: अलुगुत्तरपदे | 63006: आत्मनः,
6,3,8,63008,2302,965,6.3.8,,,,,,6.3.8,परस्य च |,परस्य ६/१ च ०/०,परस्य ६/१ च ०/०,63001: अलुगुत्तरपदे | 63006: आत्मनः,
6,3,9,63009,3912,966,6.3.9,,,,,,6.3.9,हलदन्तात्‌ सप्तम्याः संज्ञायाम् |,हलदन्तात् ५/१ सप्तम्याः ६/१ संज्ञायाम् ७/१,हल्-अत्-अन्तात् ५/१ सप्तम्याः ६/१ संज्ञायाम् ७/१,63001: अलुगुत्तरपदे,
6,3,10,63010,1054,968,6.3.10,,,,,,6.3.10,कारनाम्नि च प्राचां हलादौ |,कारनाम्नि ७/१ च ०/० प्राचाम् ६/३ हलादौ ७/१,कारनाम्नि ७/१ च ०/० प्राचाम् ६/३ हल्-आदौ ७/१,63001: अलुगुत्तरपदे | 63009: हलदन्तात् सप्तम्याः,
6,3,11,63011,2729,969,6.3.11,,,,,,6.3.11,मध्याद्गुरौ |,मध्यात् ५/१ गुरौ ७/१,मध्यात् ५/१ गुरौ ७/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः,
6,3,12,63012,331,970,6.3.12,,,,,,6.3.12,अमूर्धमस्तकात्‌ स्वाङ्गादकामे |,अमूर्धमस्तकात् ५/१ स्वाङ्गात् ५/१ अकामे ७/१,अ-मूर्ध-मस्तकात् ५/१ स्वाङ्गात् ५/१ अकामे ७/१,63001: अलुगुत्तरपदे | 63009: हलदन्तात् सप्तम्याः,
6,3,13,63013,2579,971,6.3.13,,,,,,6.3.13,बन्धे च विभाषा |,बन्धे ७/१ च ०/० विभाषा १/१,बन्धे ७/१ च ०/० विभाषा १/१,63001: अलुगुत्तरपदे | 63009: हलदन्तात् सप्तम्याः,
6,3,14,63014,1604,972,6.3.14,,,,,,6.3.14,तत्पुरुषे कृति बहुलम् |,तत्पुरुषे ७/१ कृति ७/१ बहुलम् १/१,तत्पुरुषे ७/१ कृति ७/१ बहुलम् १/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः,
6,3,15,63015,2547,973,6.3.15,,,,,,6.3.15,प्रावृट्शरत्कालदिवां जे |,प्रावृट्शरत्कालदिवाम् ६/३ जे ७/१,प्रावृट्-शरत्-काल-दिवाम् ६/३ जे ७/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः,
6,3,16,63016,3222,974,6.3.16,,,,,,6.3.16,विभाषा वर्षक्षरशरवरात्‌ |,विभाषा १/१ वर्षक्षरशरवरात् ५/१,विभाषा १/१ वर्ष-क्षर-शर-वरात् ५/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः | 63015: जे,
6,3,17,63017,1354,975,6.3.17,,,,,,6.3.17,घकालतनेषु कालनाम्नः |,घकालतनेषु ७/३ कालनाम्नः ५/१,घ-काल-तनेषु ७/३ काल-नाम्नः ५/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः | 63016: विभाषा,
6,3,18,63018,3366,976,6.3.18,,,,,,6.3.18,शयवासवासिषु अकालात्‌ |,शयवासवासिषु ७/३ अकालात् ५/१,शय-वास-वासिषु ७/३ अकालात् ५/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः | 63016: विभाषा,
6,3,19,63019,2231,977,6.3.19,,,,,,6.3.19,नेन्सिद्धबध्नातिषु |,न ०/० इन्सिद्धबध्नातिषु ७/३,न ०/० इन्-सिद्ध-बध्नातिषु ७/३,63001: अलुगुत्तरपदे | 63009: सप्तम्याः,
6,3,20,63020,3839,978,6.3.20,,,,,,6.3.20,स्थे च भाषायाम् |,स्थे ७/१ च ०/० भाषायाम् ७/१,स्थे ७/१ च ०/० भाषायाम् ७/१,63001: अलुगुत्तरपदे | 63009: सप्तम्याः | 63019: न,
6,3,21,63021,3491,979,6.3.21,,,,,,6.3.21,षष्ठ्या आक्रोशे |,षष्ठ्या ६/१ आक्रोशे ७/१,षष्ठ्या ६/१ आक्रोशे ७/१,63001: अलुगुत्तरपदे,
6,3,22,63022,2387,980,6.3.22,,,,,,6.3.22,पुत्रेऽन्यतरस्याम् |,पुत्रे ७/१ अन्यतरस्याम् ७/१,पुत्रे ७/१ अन्यतरस्याम् ७/१,63001: अलुगुत्तरपदे | 63021: षष्ठ्या आक्रोशे,
6,3,23,63023,860,981,6.3.23,,,,,,6.3.23,ऋतो विद्यायोनिसम्बन्धेभ्यः |,ऋतः ५/१ विद्यायोनिसम्बन्धेभ्यः ५/३,ऋतः ५/१ विद्या-योनि-सम्बन्धेभ्यः ५/३,63001: अलुगुत्तरपदे | 63021: षष्ठ्याः,
6,3,24,63024,3237,982,6.3.24,,,,,,6.3.24,विभाषा स्वसृपत्योः |,विभाषा १/१ स्वसृपत्योः ७/२,विभाषा १/१ स्वसृ-पत्योः ७/२,63001: अलुगुत्तरपदे | 63021: षष्ठ्याः | 63023: ऋतो विद्यायोनिसम्बन्धेभ्यः,
6,3,25,63025,537,921,6.3.25,,,,,,6.3.25,आनङ् ऋतो द्वंद्वे |,आनङ् १/१ ऋतः ६/१ द्वन्द्वे ७/१,आनङ् १/१ ऋतः ६/१ द्वन्द्वे ७/१,63001: अलुगुत्तरपदे | 63023: विद्यायोनिसम्बन्धेभ्यः,
